"We're well funded, fun and focused on building the very best in supply chain",1,1,1
"Smart, energetic and ready to make your mark in a best in class enterprise software company? Join our herd!",1,1,1
"As a Data Scientist at IBM, you will help transform our clients’ data into tangible business value by analyzing information, communicating outcomes and collaborating on product development.",0,0,0
"Work with Best in Class open source and visual tools, along with the most flexible and scalable deployment options. ",0,0,0
"Whether it’s investigating patient trends or weather patterns, you will work to solve real world problems for the industries transforming how we live.",0,0,0
IBM CIO (Chief Information Office) Organization is looking for innovative talent who bring fresh new ideas to create a productive environment for all IBMers across the globe.,1,1,1
Our mission is to provide the best work experience in a digital workplace to all IBM employees and consequently positively impact on the way IBM deliver what our clients need. ,0,0,0
"Are you interested in working in an innovative and collaborative environment? If so, this is your chance to work in the first IBM area to become agile and to create meaningful solutions that impact our technology and business transformation for a new business era.",0,0,0
"Proficient with Access, Excel, Power BI, Tableau, SharePoint, SQL. ",0,0,0
"Operating knowledge of AWS, Hadoop, Datameer or similarWorking knowledge of JAVA and CSSHigh degree of organization and ability to manage multiple, competing priorities simultaneously",0,0,0
"Demonstrate ability to operate both strategically and tacticallyMust possess excellent business judgment, strong written and oral communication skillsExperience processing, filtering and presenting large quantities of data #LI-TS2",0,0,0
"The Enterprise Data Scientist I will be a valuable part of the Data Science team who provide statistical analysis, modeling, and vis ualization services for all lines of business and all shared service functions at Farmers Insurance Group. The Data Scientist 1 will work on end to end solutions as part of a team. ",0,0,0
"They will design innovative analytic models and will be responsible for pulling and cleaning datasets, evaluating models, and presenting results to internal teams.",0,0,0
"Extract data from a variety of sources (databases, web, text files) and in a variety of formats (structured, unstructured, JSON, Parquet, etc.) a",0,0,0
"prepare the data for analysis Describe data using qualitative and quantitative aggregation/summarization and build tools (static reports, interactive dashboards, web applications) that allow clients to easily view and understand important patterns and trends in the data",0,0,0
"Provide quantitative comparisons of data points using advanced statistical analysis including data reduction techniques (PCA, cluste ring), resampling (permutation tests, Monte Carlo testing) as well as traditional statistical hypothesis testing Construct and validate predictive models using a variety of techniques",0,0,0
Flexible scheduling and work/life balance with remote and work from home opportunities,0,0,0
Ability to select appropriate models given a well defined problem / data set,0,0,0
Our US Information Services team is seeking a recent college graduate for a data scientist position to construct elite analytical solutions and business insights for Equifax.,1,1,1
"s the Data Scientist, you will be responsible for developing analytical experiments and evaluating alternate models to support strategic initiatives and ongoing business processes.",0,0,0
Fast Learner who can contribute solutions not just take solutions.,1,1,1
"They would be intellectually curious, a great communicator, data-driven, a fast learner and able to move fast while keeping focused on high impact projects.",1,1,1
Fast learner and self-initiative personality.,1,1,1
"A fast learner who is self-motivated, curious, and open-minded",1,1,1
A strong passion for video games and other interactive entertainment!,0,0,0
"Compile regular reports on specific genres or industry trends via infographics, visuals, and research synthesis",0,0,0
"A wealth of experience in playing games, with a focus on mobile and social online games.",0,0,0
"A detail-oriented, organized person with outstanding communication skills at macro and micro levels",0,0,0
"Quick learner and adaptable to learn new processes, concepts, and skills",1,1,1
"Ability to thrive in an environment with big challenges, broad impact, and quick turnaround times",1,1,1
ability to quickly learn and achieve proficiency in new software applications,1,1,1
Recommend product or positioning changes based on robust analysis of user and advertiser behavior,0,0,0
"We are PIMCO, a leading global asset management firm. We manage investments and develop solutions across the full spectrum of asset classes, strategies and vehicles: fixed income, equities, commodities, asset allocation, ETFs, hedge funds and private equity.",0,0,0
"Quick learner, team player, pro-active self-starter with a can-do attitude",1,1,1
Ability to test ideas and adapt methods quickly end to end from data extraction to implementation,1,1,1
"This is an exciting opportunity for those with strong academic and professional background in information, data, mathematics, artificial intelligence, etc. to continue your career as a Senior Data Scientist, which is now one of the hottest jobs on the market.",0,0,0
"4+ years of professional Data Science experience Excellent understanding of ML, NLP and statistical methodologies Excellent programming skills",0,0,0
We are seeking a senior-level Data Scientist to join our team.,0,0,0
"Through innovative software as a service solutions, strategic acquisitions, and a vibrant ecosystem of alliances, we are redefining what it means to work with McKinsey.",0,0,0
"Should be confident, energetic self-starters, with strong moderation and communication skills. ",1,1,1
"This is an exciting opportunity for an intellectually curious, energetic consultant to work on a project with real impact helping our client develop ways to understand and improve performance of activities that support delivery of the mission.",1,1,1
"Are you interested in a learning culture that is forward-leaning regarding training, education, and professional development?",0,0,0
Are you interested in working for a boutique firm who sees its employees as more than just a number?,0,0,0
"Enthusiastic about advanced analytics and how predictive insights lead to a superior customer experience
",0,0,0
"Able to work independently on modules and complete tasks with high quality, but unafraid to seek out suggestions from other team members",0,0,0
"Casual, focused, and agile environment operating under our shared principles",0,0,0
"Our Product & Technology organization nurtures a dynamic agile work environment full of talented individuals with a variety of thoughts, ideas and backgrounds working in small squads around a shared mission.",0,0,0
"We're an ambitious, smart, and open-minded group.",0,0,0
"Like a start-up, this role offers an ambitious challenge in a fast-paced environment",0,1,1
"The Dataiku Training Specialist must be ambitious, outgoing and tech-savvy, and must be prepared to learn new skills and work with different profiles and experiences in many interesting fields.",1,1,1
"We are looking for an ambitious, self-motivated data scientist or data engineer who will help us discover the information hidden in vast amounts of data,",0,0,0
"
Ability to identify ways to automate manual tasks using existing financial or tax systems and emerging technologies",0,0,0
"Ownership of assigned tasks and monitoring them until completion, including documenting requirements, configuration, testing and debugging.",0,0,0
"
A natural flair for problem solving and an entrepreneurial approach to work
",0,0,0
"Fast learner – you will be taught lots of different things in a short space of time. Be a good listener and good at taking and keeping notes, asking the right questions.",1,1,1
Candidate needs strong Adobe Illustrator skills or be a real fast learner.,1,1,1
"Self-motivated, fast learner and analytical thinker",1,1,1
"Perfectionist, fast learner, communicative",1,1,1
you must be a really fast learner and pick up new technologies really fast,1,1,1
excellent time management and the ability to manage multiple competing priorities,0,0,0
"a flexible, solutions-focussed, results driven approach",0,0,0
"Superb communication skills, team player",0,0,0
Sit or stand for long periods of time.,1,1,1
Able to climb and descend stairs,1,1,1
"The employee must have a great driving record and must have the ability to see including close, distance and peripheral vision, depth vision and ability to focus. ",1,0,1
Often this position may be required to drive hundreds of miles per day or at night.,1,1,1
The employee must not have any limitations that would reduce their ability to drive a vehicle safely for company business.,1,1,1
"A team player, excellent communication and collaboration skills",0,0,0
High level writing skills,0,0,0
Experience on developing hypotheses and prototypes and testing them with careful experiments,0,0,0
Enthusiastic and digital/tech savvy<,1,1,1
Keen problem solver,0,0,0
Excellent attention to detail,0,1,0
Great attitude and work ethic,0,0,0
Self-starter with ability to work independently or as part of a team,0,0,0
Flexible with ability to thrive in a fast-paced environment successfully handling multiple tasks,1,1,1
"Thrives in a collaborative team environment with the ability to communicate effetely with team members across the organization including peers, development, product management, and management",0,0,0
You can laugh with others and at yourself,0,0,0
You’re not a lone wolf and relish feedback from users (from data and words),0,0,0
Ability to proactively identify problems and offer solutions,0,0,0
Friendly demeanor with tech savvy customers,1,1,1
"If you’re tech savvy with a responsive “can do” attitude, pay close attention to detail and can demonstrate how you’re so much more than just ‘a sales guy’, we’d like to hear from you!",1,1,1
Ability to deal with competing priorities and multi-task while juggling a high volume of inquiries.,0,0,0
"Train users on the company overall, and then follow-up throughout the season to ensure the user is taking full advantage of all of the recommendations coming out of the service.",0,0,0
"Onboard, all professional users in the territory;perform in-person orientations for large growers.",0,0,0
Work with sales to ensure the onboarding of a new client is timely and seamless,0,0,0
"If you are the best at what you do, you like solving interesting problems, and you are looking for like-minded people dedicated to having a major impact on the world, we are eager to talk with you.",0,0,0
You are a quick learner and can intuitively provide an amazing customer experience to a variety of personalities on the fly,1,1,1
"You can multitask to juggle competing phone, email and chat conversations while keeping your cool as a cucumber demeanor",1,1,1
"You are excited to work in a fast moving, rapidly growing and changing startup environment where your contributions have an impact the overall success of the company",1,1,1
"You are genuinely a people person, someone who makes friends easily and enjoy interacting with Austinites of all sorts",0,0,0
You are sensitive to the urgency of business delivery and considerate of different needs for different types of clients,0,0,0
"You will be supporting the needs of our delivery clients from engagement, billing, order tracking, follow up and promotions",0,0,0
"You will use the latest technology to be a liaison between a fleet of couriers, our clients and the delivery of time sensitive shipments",0,0,0
"The ideal candidate will be a quick learner, a self-starter, have good communication and time management skills, and work well in both independently and in a team environment",1,1,1
can deal with ambiguity and effectively cope with change,0,1,0
have the ability to communicate effectively both with clients and colleagues alike,0,0,0
have experience in developing test plans (manual and automated) for functional testing,0,0,0
have a proven testing background with experience in web application development,0,0,0
Attention to detail and strong sense of responsibility,0,0,0
"Characterized by productivity, creativity and organization skills",0,0,0
"Ability to work effectively with many different work groups (Technology, Creative, Account management, etc.)",0,0,0
An ambitious worker who can handle the fast-paced and demanding culture of a high-growth startup,1,1,1
>Excellent organizational skills to work independently and manage projects,0,0,0
Experience in optimizing content for SEO and lead generation,0,0,0
Develop relationships with thought leaders in the HR space,0,0,0
High energy / fast paced environment,1,1,1
"We are looking for a quick learner who will assist in the Sales, Business Development and Marketing departments.",1,1,1
"You thrive in an ever-changing, fast-paced environment and constantly thrive to master your craft.",1,1,1
You’re a do-er and trouble-shooter.,0,0,0
"You geek out on analytics, love identifying trends, and can leverage Excel to do it efficiently and accurately.",0,0,0
Research potential clients and assign leads to the relevant (regional) sales manager.</li>,0,0,0
Positive approach and enjoy being part of a dynamic and passionate team,1,1,1
An interest in building ground breaking technology,0,0,0
"Work in a fun, dynamic environment that has innovation at its core",1,1,1
Be on a motivated team with cool people who get stuff done,1,1,1
Have a meaningful impact on the company's future and participate in rewards accordingly,0,0,0
Work with our development team to help automate our decision-making process,0,0,0
"Ability to work in a highly dynamic, multicultural and demanding team",1,1,1
Fast learner with solid communication skills,1,1,1
"Comfortable working in a nimble &amp; dynamic environment, with the ability to craft flexible research plans.",1,1,1
Experience managing global projects and global clients is a must.,0,0,0
"You distill useful, relevant and actionable insights from large pools of qualitative data and observations",0,0,0
Ability to think both strategically and executionally. You're equally comfortable talking with users as you are presenting to Senior Vice Presidents,0,0,0
Great presentation skills to communicate our findings and insights to both internal and client teams.,0,0,0
Management or mentorship experience.,0,0,0
You are hungry and enjoy being constantly challenged to learn and do more,1,1,1
You embrace conflict of ideas and like to question the status quo,0,0,0
You learn fast and easily adapt to changing situations and priorities,1,1,1
"You want to understand the big picture, to be held accountable and make a meaningful contribution with your work",0,0,0
You are not just looking for another job,0,0,0
Passionate about technology and design,0,0,0
Do you want to come work with a fun group of people disrupting how we think about traditonal workplaces?,1,1,1
"We’re looking for someone who is not afraid to fail, and definitely not afraid to learn.",0,0,0
Share knowledge outwards to the teams and company as a whole,0,0,0
Ability to compellingly and clearly present ideas and solutions,0,0,0
Ability to multitask under pressure and work to long and short deadlines,1,1,1
Solution-oriented with a positive attitude,0,0,0
"Strong written and verbal communication skills, ideally gained in a fast-moving media environment",0,0,0
Working on a range of clients from small to global.,0,0,0
>Working on a range of new and ongoing in-house products,0,0,0
"Work in a fun, dynamic environment that has innovation at its core",1,1,1
Work with smart and creative people who love their job and get stuff done,1,1,1
Play your part in changing an archaic industry for the better,0,0,0
Ability to work and deliver results under tight deadlines and with limited oversight while managing across multiple functions,1,1,1
"Outstanding planning and managerial skills, ability to build and motivate a team",0,0,0
Have a huge impact on the company by building a sophisticated and scalable operational process,0,0,0
"ensure efficient operation of the company across all key verticals, create sub-teams and anticipate bottlenecks, contribute to the hiring and training of new employees.",0,0,0
Be a digital native with a keen interest in pop-culture,1,1,1
"Ability to work as part of a growing entrepreneurial team with little supervision and enjoy working independently in a fast-paced, dynamic environment",1,1,1
"Generally loves pop-culture, technology and stays up-to-date with trends in the social media and marketing industries",1,1,1
Outgoing and confidence to speak with people,0,0,0
Acknowledges that the scope of social media falls outside normal business hours and will require after hours contribution,0,0,1
Superior understanding of social media and an interest in online marketing,0,0,0
